South Mountain Time Trial in Phoenix AZ Results

05/09/2009 Individual Time Trial Men Tandems Tandem
Place,License #,First,Last,City,State,Time,Team
1,0,Eddie / Lucy,McKee,,,27:38:00,LANDIS/TREK

05/09/2009 Individual Time Trial Men Single Speed Single Speed
Place,License #,First,Last,City,State,Time,Team
1,0,Alex,Stewart,,,22:29:00,

05/09/2009 Individual Time Trial Men Pro/Cat 1/2
Place,License #,First,Last,City,State,Time,Team
1,0,Stevie,Cullinan,,,18:10:00,Team WM
2,0,Ryan,O'Connor,,,20:46:00,

05/09/2009 Individual Time Trial Men Cat 5
Place,License #,First,Last,City,State,Time,Team
1,0,Kevin,Taddonio,,,21:14:00,Tribe Multisport
2,0,Jim,Averill,,,21:23:00,
3,0,Steve,Elwell,,,22:01:00,
4,0,zach,stelling,,,22:02:00,
5,0,Brian,McHenry,,,22:20:00,
6,0,Craig,Turner,,,22:24:00,
7,0,Don,Eldridge,,,22:25:00,Team DNA Racing
8,0,john,sellinger,,,22:49:00,
9,0,Dean,Rosenlof,,,22:58:00,
10,0,Jonathan,Wolter,,,23:12:00,
11,0,Eric,Lynch,,,23:19:00,
12,0,Robert,Evans,,,23:23:00,
13,0,Paul,Kluzak,,,23:28:00,
14,0,Jacob,Hernandez,,,24:39:00,
15,0,Jeff,Armstrong,,,24:47:00,DNA
16,0,Lloyd,Leighton,,,24:51:00,Davis Bike Club
17,0,Jeff,Huntley,,,25:40:00,
18,0,Gary,Waterhouse,,,26:00:00,Team DNA Racing
19,0,Monte,Miller,,,26:18:00,Landis/Trek
20,0,wolfgang,oswald,,,26:29:00,
21,0,John,Suriano,,,26:37:00,
22,0,John,Nadeau,,,26:45:00,
23,0,Andrew,Cope,,,26:57:00,Tribe Racing
24,0,Everardo,Keeme,,,27:00:00,Landis/Trek
25,0,Kurt,Stelling,,,28:40:00,
26,0,Jason,Boles,,,28:46:00,Tribe Racing
27,0,Nate,Warren,,,30:11:00,
28,0,Jon,Finley,,,31:18:00,Team DNA Racing
29,0,Chris,Breitengross,,,33:11:00,
30,0,Matthew,McGowen,,,34:57:00,
31,0,Kevin,Weitzel,,,56:08:00,Tribe Racing

05/09/2009 Individual Time Trial Men Cat 4
Place,License #,First,Last,City,State,Time,Team
1,0,Bryce,Cook,,,20:03:00,Bicycle Haus
2,0,Victor,Riquelme,,,20:22:00,Aggress
3,0,Nathan,Franke,,,20:44:00,
4,0,lane,sanders,,,20:46:00,focus
